kind,role,stat,alpha,tau,importance,baseline_alpha,baseline_tau,baseline_importance,alpha_vs_role_mean,tau_vs_role_mean,importance_vs_role_mean,alpha_role_range,tau_role_range,importance_role_range
individual,sup,cs,0.3123091161251068,1.0314093828201294,0.30279839038848877,0.44290801882743835,0.5805552005767822,0.7629042267799377,-0.09561467170715332,0.5140116214752197,-0.6420066356658936,0.22172686457633972,0.6847808361053467,0.8885394334793091
individual,sup,golds,0.555456817150116,0.05365101620554924,10.35314655303955,0.5224908590316772,0.06034713238477707,8.658089637756348,0.013828098773956299,0.00015102699398994446,0.23027515411376953,0.06055647134780884,0.0004692003130912781,1.0814857482910156
individual,sup,vision_score,0.07625629752874374,0.4589153826236725,0.16616635024547577,0.07551779597997665,0.6135889291763306,0.12307555228471756,-0.004912100732326508,-0.15395650267601013,0.031220123171806335,0.06626669317483902,0.25866320729255676,0.10237164795398712
individual,sup,solo_kills,0.14759521186351776,0.9867812991142273,0.14957235753536224,0.1965876668691635,0.9475368857383728,0.2074723094701767,-0.06120510399341583,0.031346678733825684,-0.06987409293651581,0.10294423997402191,0.07159298658370972,0.12418492138385773
individual,sup,double_kills,0.13067397475242615,1.011968970298767,0.12912844121456146,0.35255396366119385,0.8995434641838074,0.3919254243373871,-0.21523255109786987,0.10757309198379517,-0.2631458044052124,0.34233358502388,0.18242961168289185,0.4410766363143921
individual,sup,triple_kills,0.004482220858335495,0.053447186946868896,0.08386261761188507,0.24492736160755157,0.8606564402580261,0.2845820486545563,-0.19304455816745758,-0.7220308184623718,-0.14040784537792206,0.33945176005363464,0.9235365390777588,0.29668498039245605
individual,sup,quadra_kills,0.0002830866724252701,0.05347481369972229,0.005293831694871187,0.13025642931461334,0.895553469657898,0.1454479694366455,-0.08931703120470047,-0.7448074817657471,-0.0872630625963211,0.2047378420829773,0.944420337677002,0.20757663249969482
individual,sup,penta_kills,0.002296851947903633,0.0535794161260128,0.042868178337812424,0.08377568423748016,0.9032468199729919,0.09274949133396149,-0.0646534338593483,-0.7408567070960999,-0.03382675722241402,0.1289210468530655,0.9422874450683594,0.09231463074684143
individual,sup,gd_at_15,0.3454137146472931,0.9009628295898438,0.3833828568458557,0.369915634393692,0.8703050017356873,0.4250413775444031,-0.022020965814590454,0.026609599590301514,-0.03821825981140137,0.07083705067634583,0.06044721603393555,0.1026308536529541
individual,sup,csd_at_15,0.09488262981176376,1.0220117568969727,0.0928390771150589,0.2856864035129547,0.9723870158195496,0.2937990725040436,-0.1737976372241974,0.06664514541625977,-0.19206015765666962,0.26302751898765564,0.10118061304092407,0.29584258794784546
individual,sup,xpd_at_15,0.1279960423707962,0.9786409139633179,0.1307895928621292,0.23523777723312378,0.9487665295600891,0.24794062972068787,-0.08292843401432037,0.037910521030426025,-0.0950675755739212,0.15269358456134796,0.07572847604751587,0.18008176982402802
individual,sup,objectives_stolen,-0.01841399073600769,0.9900773763656616,0.018598537892103195,-0.028032027184963226,1.0011276006698608,0.028000453487038612,0.008464571088552475,-0.0010383129119873047,-0.010538442060351372,0.06247731298208237,0.01271122694015503,0.05263450741767883
individual,sup,damage_dealt_to_buildings,0.24517960846424103,0.855561375617981,0.2865716218948364,0.3858943283557892,0.7611752152442932,0.5069717168807983,-0.11342357099056244,0.11428767442703247,-0.2155284881591797,0.18824468553066254,0.243710458278656,0.4218105673789978
individual,sup,total_heal,0.06111855059862137,0.9174063801765442,0.06662102043628693,0.16131868958473206,0.8899275064468384,0.1812717169523239,-0.0897878035902977,0.04806870222091675,-0.11005569994449615,0.1627107858657837,0.10977280139923096,0.20689524710178375
individual,sup,total_heals_on_teammates,0.06230640783905983,0.9636245965957642,0.06465838104486465,0.013452894985675812,0.9884791374206543,0.013609690591692924,0.052664730697870255,-0.024538099765777588,-0.004170961678028107,0.1546356976032257,0.03945612907409668,0.023399848490953445
individual,sup,damage_self_mitigated,-0.10999011993408203,0.8721584677696228,0.12611253559589386,-0.07710879296064377,0.8352737426757812,0.09231559187173843,-0.04298649728298187,0.04146820306777954,0.029539689421653748,0.20538431406021118,0.16086924076080322,0.1572325974702835
individual,sup,total_damage_shielded_on_teammates,-0.08197267353534698,0.9605450630187988,0.0853397473692894,-0.1408521980047226,0.982895016670227,0.14330339431762695,0.053565382957458496,-0.01287543773651123,-0.05395800620317459,0.11162234842777252,0.031485021114349365,0.11562713235616684
individual,sup,total_time_cc_dealt,-0.047298308461904526,0.9689107537269592,0.04881595820188522,-0.14530271291732788,0.9466286897659302,0.1534949392080307,0.09480436146259308,0.0016217827796936035,-0.09799554198980331,0.1745755970478058,0.0233304500579834,0.1784949004650116
individual,sup,total_damage_taken,-0.08436931669712067,0.6931767463684082,0.12171400338411331,-0.034452855587005615,0.7573330998420715,0.04549233987927437,-0.043004199862480164,-0.05495423078536987,0.037629880011081696,0.13746458292007446,0.13354212045669556,0.06610062718391418
individual,sup,total_time_spent_dead,-0.1439180076122284,0.6812893152236938,0.21124359965324402,-0.20706236362457275,0.697388231754303,0.29691118001937866,0.05953657627105713,-0.014938056468963623,-0.08221617341041565,0.11469867825508118,0.07757532596588135,0.1883963644504547
individual,sup,shutdown_bounty_collected,0.5137897729873657,0.9426654577255249,0.5450393557548523,0.4682656526565552,0.8626375794410706,0.5428301095962524,0.02809041738510132,0.06500595808029175,-0.008779048919677734,0.046383678913116455,0.10005658864974976,0.05749225616455078
individual,sup,shutdown_bounty_lost,0.24854332208633423,0.9272255301475525,0.26805055141448975,0.2127332240343094,0.8968285918235779,0.2372061163187027,0.047367244958877563,0.0398104190826416,0.040821075439453125,0.15102297067642212,0.07253086566925049,0.1768091917037964
individual,sup,total_damage_to_champion,0.351566344499588,0.8310211896896362,0.42305341362953186,0.3633984923362732,0.6460339426994324,0.5625067949295044,-0.018688559532165527,0.1888641119003296,-0.1672895848751068,0.09954589605331421,0.2868316173553467,0.26475951075553894
diff,top,kills_diff_vs_role_opp,0.38482773303985596,0.5944511294364929,0.647366464138031,0.35901719331741333,0.6300830245018005,0.5697934627532959,0.017300963401794434,-6.192922592163086e-05,-0.016641438007354736,0.16313818097114563,0.3874942362308502,0.6677291393280029
diff,top,deaths_diff_vs_role_opp,-0.3521232604980469,0.6725040078163147,0.5236002206802368,-0.350894957780838,0.6587308049201965,0.5326833724975586,-0.000668942928314209,0.027560651302337646,-0.02476978302001953,0.03238925337791443,0.11973971128463745,0.14145174622535706
diff,top,assists_diff_vs_role_opp,0.27219855785369873,0.829845130443573,0.32801127433776855,0.29815247654914856,0.7744802832603455,0.384971022605896,-0.025415509939193726,0.057623445987701416,-0.07047635316848755,0.11492162942886353,0.247065007686615,0.31673863530158997
diff,top,cs_diff_vs_role_opp,0.3431307077407837,0.7410693168640137,0.46302106976509094,0.26267051696777344,0.8301329016685486,0.3164198398590088,0.06327018141746521,-0.048900604248046875,0.08407387137413025,0.28513216972351074,0.36285829544067383,0.49157774448394775
diff,top,golds_diff_vs_role_opp,0.49257659912109375,0.05534818768501282,8.89959716796875,0.46465009450912476,0.0606282576918602,7.663919448852539,0.01651492714881897,0.0004131980240345001,0.23427295684814453,0.030844688415527344,0.0016798526048660278,0.41166210174560547
diff,top,vision_diff_vs_role_opp,0.19194340705871582,0.9184483885765076,0.20898659527301788,0.17164495587348938,0.9362215399742126,0.1833379715681076,0.020172953605651855,-0.011117219924926758,0.023750916123390198,0.06561052799224854,0.043187499046325684,0.07806222140789032
diff,top,damage_diff_vs_role_opp,0.2929181158542633,0.7866889834403992,0.372342973947525,0.2545005977153778,0.8312183022499084,0.3061777949333191,0.03639793395996094,-0.029719054698944092,0.05229228734970093,0.1039775013923645,0.16695332527160645,0.18486745655536652
diff,jng,kills_diff_vs_role_opp,0.3932216167449951,0.526930570602417,0.7462493777275085,0.35901719331741333,0.6300830245018005,0.5697934627532959,0.025694847106933594,-0.06758248805999756,0.0822414755821228,0.16313818097114563,0.3874942362308502,0.6677291393280029
diff,jng,deaths_diff_vs_role_opp,-0.3571385443210602,0.5802652835845947,0.6154745817184448,-0.350894957780838,0.6587308049201965,0.5326833724975586,-0.005684226751327515,-0.06467807292938232,0.06710457801818848,0.03238925337791443,0.11973971128463745,0.14145174622535706
diff,jng,assists_diff_vs_role_opp,0.2888954281806946,0.7814975380897522,0.36966902017593384,0.29815247654914856,0.7744802832603455,0.384971022605896,-0.008718639612197876,0.009275853633880615,-0.028818607330322266,0.11492162942886353,0.247065007686615,0.31673863530158997
diff,jng,cs_diff_vs_role_opp,0.36437535285949707,0.6384515762329102,0.5707172751426697,0.26267051696777344,0.8301329016685486,0.3164198398590088,0.08451482653617859,-0.1515183448791504,0.19177007675170898,0.28513216972351074,0.36285829544067383,0.49157774448394775
diff,jng,golds_diff_vs_role_opp,0.4617319107055664,0.05389999598264694,8.566455841064453,0.46465009450912476,0.0606282576918602,7.663919448852539,-0.014329761266708374,-0.0010349936783313751,-0.09886837005615234,0.030844688415527344,0.0016798526048660278,0.41166210174560547
diff,jng,vision_diff_vs_role_opp,0.16693909466266632,0.926205039024353,0.18023988604545593,0.17164495587348938,0.9362215399742126,0.1833379715681076,-0.004831358790397644,-0.003360569477081299,-0.004995793104171753,0.06561052799224854,0.043187499046325684,0.07806222140789032
diff,jng,damage_diff_vs_role_opp,0.2906452715396881,0.7385811805725098,0.3935183882713318,0.2545005977153778,0.8312183022499084,0.3061777949333191,0.03412508964538574,-0.0778268575668335,0.07346770167350769,0.1039775013923645,0.16695332527160645,0.18486745655536652
diff,mid,kills_diff_vs_role_opp,0.38012444972991943,0.607642412185669,0.6255726218223572,0.35901719331741333,0.6300830245018005,0.5697934627532959,0.01259768009185791,0.013129353523254395,-0.038435280323028564,0.16313818097114563,0.3874942362308502,0.6677291393280029
diff,mid,deaths_diff_vs_role_opp,-0.35198384523391724,0.6616390347480774,0.531987726688385,-0.350894957780838,0.6587308049201965,0.5326833724975586,-0.0005295276641845703,0.016695678234100342,-0.016382277011871338,0.03238925337791443,0.11973971128463745,0.14145174622535706
diff,mid,assists_diff_vs_role_opp,0.29918843507766724,0.8043159246444702,0.371978759765625,0.29815247654914856,0.7744802832603455,0.384971022605896,0.0015743672847747803,0.03209424018859863,-0.026508867740631104,0.11492162942886353,0.247065007686615,0.31673863530158997
diff,mid,cs_diff_vs_role_opp,0.2984141409397125,0.804877758026123,0.3707571029663086,0.26267051696777344,0.8301329016685486,0.3164198398590088,0.018553614616394043,0.0149078369140625,-0.0081900954246521,0.28513216972351074,0.36285829544067383,0.49157774448394775
diff,mid,golds_diff_vs_role_opp,0.4808652400970459,0.05557984858751297,8.6517915725708,0.46465009450912476,0.0606282576918602,7.663919448852539,0.004803568124771118,0.0006448589265346527,-0.013532638549804688,0.030844688415527344,0.0016798526048660278,0.41166210174560547
diff,mid,vision_diff_vs_role_opp,0.13072797656059265,0.9590874314308167,0.13630454242229462,0.17164495587348938,0.9362215399742126,0.1833379715681076,-0.041042476892471313,0.029521822929382324,-0.04893113672733307,0.06561052799224854,0.043187499046325684,0.07806222140789032
diff,mid,damage_diff_vs_role_opp,0.22437812387943268,0.8815467953681946,0.254527747631073,0.2545005977153778,0.8312183022499084,0.3061777949333191,-0.03214205801486969,0.06513875722885132,-0.0655229389667511,0.1039775013923645,0.16695332527160645,0.18486745655536652
diff,adc,kills_diff_vs_role_opp,0.42129915952682495,0.4280233681201935,0.9842900633811951,0.35901719331741333,0.6300830245018005,0.5697934627532959,0.05377238988876343,-0.16648969054222107,0.3202821612358093,0.16313818097114563,0.3874942362308502,0.6677291393280029
diff,adc,deaths_diff_vs_role_opp,-0.36420759558677673,0.610303521156311,0.5967646837234497,-0.350894957780838,0.6587308049201965,0.5326833724975586,-0.012753278017044067,-0.034639835357666016,0.04839468002319336,0.03238925337791443,0.11973971128463745,0.14145174622535706
diff,adc,assists_diff_vs_role_opp,0.2564331293106079,0.8462573289871216,0.30302026867866516,0.29815247654914856,0.7744802832603455,0.384971022605896,-0.041180938482284546,0.07403564453125,-0.09546735882759094,0.11492162942886353,0.247065007686615,0.31673863530158997
diff,adc,cs_diff_vs_role_opp,0.3141392171382904,0.7641410231590271,0.4111011028289795,0.26267051696777344,0.8301329016685486,0.3164198398590088,0.034278690814971924,-0.025828897953033447,0.0321539044380188,0.28513216972351074,0.36285829544067383,0.49157774448394775
diff,adc,golds_diff_vs_role_opp,0.46731990575790405,0.05505696311593056,8.487935066223145,0.46465009450912476,0.0606282576918602,7.663919448852539,-0.008741766214370728,0.00012197345495223999,-0.17738914489746094,0.030844688415527344,0.0016798526048660278,0.41166210174560547
diff,adc,vision_diff_vs_role_opp,0.17290328443050385,0.9281872510910034,0.18628060817718506,0.17164495587348938,0.9362215399742126,0.1833379715681076,0.0011328309774398804,-0.0013783574104309082,0.001044929027557373,0.06561052799224854,0.043187499046325684,0.07806222140789032
diff,adc,damage_diff_vs_role_opp,0.28571879863739014,0.7696886658668518,0.37121346592903137,0.2545005977153778,0.8312183022499084,0.3061777949333191,0.02919861674308777,-0.046719372272491455,0.051162779331207275,0.1039775013923645,0.16695332527160645,0.18486745655536652
diff,sup,kills_diff_vs_role_opp,0.2581609785556793,0.8155176043510437,0.31656089425086975,0.35901719331741333,0.6300830245018005,0.5697934627532959,-0.1093657910823822,0.22100454568862915,-0.347447007894516,0.16313818097114563,0.3874942362308502,0.6677291393280029
diff,sup,deaths_diff_vs_role_opp,-0.3318183422088623,0.7000049948692322,0.47402283549308777,-0.350894957780838,0.6587308049201965,0.5326833724975586,0.01963597536087036,0.05506163835525513,-0.07434716820716858,0.03238925337791443,0.11973971128463745,0.14145174622535706
diff,sup,assists_diff_vs_role_opp,0.37135475873947144,0.5991923213005066,0.6197589039802551,0.29815247654914856,0.7744802832603455,0.384971022605896,0.07374069094657898,-0.173029363155365,0.22127127647399902,0.11492162942886353,0.247065007686615,0.31673863530158997
diff,sup,cs_diff_vs_role_opp,0.07924317568540573,1.001309871673584,0.07913951575756073,0.26267051696777344,0.8301329016685486,0.3164198398590088,-0.20061734318733215,0.21133995056152344,-0.29980766773223877,0.28513216972351074,0.36285829544067383,0.49157774448394775
diff,sup,golds_diff_vs_role_opp,0.47781479358673096,0.05478997156023979,8.720844268798828,0.46465009450912476,0.0606282576918602,7.663919448852539,0.0017531216144561768,-0.0001450181007385254,0.055520057678222656,0.030844688415527344,0.0016798526048660278,0.41166210174560547
diff,sup,vision_diff_vs_role_opp,0.1963385045528412,0.915899932384491,0.21436676383018494,0.17164495587348938,0.9362215399742126,0.1833379715681076,0.02456805109977722,-0.01366567611694336,0.02913108468055725,0.06561052799224854,0.043187499046325684,0.07806222140789032
diff,sup,damage_diff_vs_role_opp,0.1889406144618988,0.9055345058441162,0.20865093171596527,0.2545005977153778,0.8312183022499084,0.3061777949333191,-0.06757956743240356,0.08912646770477295,-0.11139975488185883,0.1039775013923645,0.16695332527160645,0.18486745655536652
